sequencia	referencia	identidade	cobertura
WP_014342431.1	7nu7_A	23	33
WP_014342431.1	7nu7_A	24	14
WP_014342431.1	7nu6_A	23	33
WP_014342431.1	7nu6_A	24	14
WP_014342431.1	7nu5_A	23	33
WP_014342431.1	7nu5_A	24	14
WP_014342431.1	7nu4_A	23	33
WP_014342431.1	7nu4_A	24	14
WP_014342431.1	7ap2_A	23	33
WP_014342431.1	7ap2_A	24	14
WP_014342431.1	7a0p_A	23	33
WP_014342431.1	7a0p_A	24	14
WP_014342431.1	6ykx_A	23	33
WP_014342431.1	6ykx_A	24	14
WP_014342431.1	6ykw_A	23	33
WP_014342431.1	6ykw_A	24	14
WP_014342431.1	6ykv_A	23	33
WP_014342431.1	6ykv_A	24	14
WP_014342431.1	6yku_A	23	33
WP_014342431.1	6yku_A	24	14
WP_014342431.1	6ykt_A	23	33
WP_014342431.1	6ykt_A	24	14
WP_014342431.1	6yks_A	23	33
WP_014342431.1	6yks_A	24	14
WP_014342431.1	6ykq_A	23	33
WP_014342431.1	6ykq_A	24	14
WP_014342431.1	6yko_A	23	33
WP_014342431.1	6yko_A	24	14
WP_014342431.1	6ykn_A	23	33
WP_014342431.1	6ykn_A	24	14
WP_014342431.1	6ykl_A	23	33
WP_014342431.1	6ykl_A	24	14
WP_014342431.1	6ykk_A	23	33
WP_014342431.1	6ykk_A	24	14
WP_014342431.1	6q8c_A	23	33
WP_014342431.1	6q8c_A	24	14
WP_014342431.1	6q8b_A	23	33
WP_014342431.1	6q8b_A	24	14
WP_014342431.1	6q8a_A	23	33
WP_014342431.1	6q8a_A	24	14
WP_014342431.1	6q89_A	23	33
WP_014342431.1	6q89_A	24	14
WP_014342431.1	7nu3_A	23	33
WP_014342431.1	7nu3_A	24	14
WP_014342431.1	7nu2_A	23	33
WP_014342431.1	7nu2_A	24	14
WP_014342431.1	7nu1_A	23	33
WP_014342431.1	7nu1_A	24	14
WP_014342431.1	2v0c_A	24	14
WP_014342431.1	2v0c_A	30	7
WP_014342431.1	2v0g_D	24	14
WP_014342431.1	2v0g_D	30	7
WP_014342431.1	2v0g_A	24	14
WP_014342431.1	2v0g_A	30	7
WP_014342431.1	2byt_D	24	14
WP_014342431.1	2byt_D	30	7
WP_014342431.1	2byt_A	24	14
WP_014342431.1	2byt_A	30	7
WP_014342431.1	2bte_D	24	14
WP_014342431.1	2bte_D	30	7
WP_014342431.1	2bte_A	24	14
WP_014342431.1	2bte_A	30	7
WP_014342431.1	1obh_A	24	14
WP_014342431.1	1obh_A	30	7
WP_014342431.1	1obc_A	24	14
WP_014342431.1	1obc_A	30	7
WP_014342431.1	1h3n_A	24	14
WP_014342431.1	1h3n_A	30	7
WP_014342431.1	4xkz_A	27	16
WP_014342431.1	3ziu_B	21	22
WP_014342431.1	3ziu_B	25	14
WP_014342431.1	3ziu_A	21	22
WP_014342431.1	3ziu_A	25	14
WP_014342431.1	1wz2_B	23	30
WP_014342431.1	1wz2_B	21	27
WP_014342431.1	1wz2_A	23	30
WP_014342431.1	1wz2_A	21	27
WP_014342431.1	1wkb_A	23	30
WP_014342431.1	1wkb_A	23	19
WP_014342431.1	5on3_D	26	14
WP_014342431.1	5on3_D	20	21
WP_014342431.1	5on3_D	25	10
WP_014342431.1	5on3_A	26	14
WP_014342431.1	5on3_A	20	21
WP_014342431.1	5on3_A	25	10
WP_014342431.1	5on2_D	26	14
WP_014342431.1	5on2_D	20	21
WP_014342431.1	5on2_D	25	10
WP_014342431.1	5on2_A	26	14
WP_014342431.1	5on2_A	20	21
WP_014342431.1	5on2_A	25	10
WP_014342431.1	5omw_D	26	14
WP_014342431.1	5omw_D	20	21
WP_014342431.1	5omw_D	25	10
WP_014342431.1	5omw_A	26	14
WP_014342431.1	5omw_A	20	21
WP_014342431.1	5omw_A	25	10
WP_014342431.1	5onh_D	26	14
WP_014342431.1	5onh_D	20	21
WP_014342431.1	5onh_D	25	10
WP_014342431.1	5onh_A	26	14
WP_014342431.1	5onh_A	20	21
WP_014342431.1	5onh_A	25	10
WP_014342431.1	4cqn_D	26	14
WP_014342431.1	4cqn_D	20	21
WP_014342431.1	4cqn_D	25	10
WP_014342431.1	4cqn_A	26	14
WP_014342431.1	4cqn_A	20	21
WP_014342431.1	4cqn_A	25	10
WP_014342431.1	4as1_A	26	14
WP_014342431.1	4as1_A	20	21
WP_014342431.1	4as1_A	25	10
WP_014342431.1	4ari_A	26	14
WP_014342431.1	4ari_A	20	21
WP_014342431.1	4ari_A	25	10
WP_014342431.1	4arc_A	26	14
WP_014342431.1	4arc_A	20	21
WP_014342431.1	4arc_A	25	10
WP_014342431.1	4aq7_D	26	14
WP_014342431.1	4aq7_D	20	21
WP_014342431.1	4aq7_D	25	10
WP_014342431.1	4aq7_A	26	14
WP_014342431.1	4aq7_A	20	21
WP_014342431.1	4aq7_A	25	10
WP_014342431.1	3zjv_A	26	14
WP_014342431.1	3zjv_A	20	21
WP_014342431.1	3zjv_A	25	10
WP_014342431.1	3zju_A	26	14
WP_014342431.1	3zju_A	20	21
WP_014342431.1	3zju_A	25	10
WP_014342431.1	3zjt_A	26	14
WP_014342431.1	3zjt_A	20	21
WP_014342431.1	3zjt_A	25	10
WP_014342431.1	3zgz_D	26	14
WP_014342431.1	3zgz_D	20	21
WP_014342431.1	3zgz_D	25	10
WP_014342431.1	3zgz_A	26	14
WP_014342431.1	3zgz_A	20	21
WP_014342431.1	3zgz_A	25	10
WP_014342431.1	5ah5_B	26	18
WP_014342431.1	5ah5_B	22	12
WP_014342431.1	5ah5_A	26	18
WP_014342431.1	5ah5_A	22	12
WP_014342431.1	2d54_A	27	14
WP_014342431.1	1a8h_A	27	14
WP_014342431.1	3vu8_A	27	14
WP_014342431.1	2d5b_A	27	14
WP_014342431.1	1woy_A	27	14
WP_014342431.1	7wq0_A	32	7
WP_014342431.1	7wpx_A	32	7
WP_014342431.1	7wpt_A	32	7
WP_014342431.1	7wpn_A	32	7
WP_014342431.1	7wpm_A	32	7
WP_014342431.1	7wpl_A	32	7
WP_014342431.1	7wpk_A	32	7
WP_014342431.1	7wpj_A	32	7
WP_014342431.1	7wpi_A	32	7
WP_014342431.1	4qre_A	32	7
WP_014342431.1	4qrd_A	32	7
WP_014342431.1	6kie_A	30	9
WP_014342431.1	6kr7_A	30	9
WP_014342431.1	6kr7_A	23	19
WP_014342431.1	6kqy_A	30	9
WP_014342431.1	6kqy_A	23	19
WP_014342431.1	6kid_A	30	9
WP_014342431.1	6kid_A	23	19
WP_014342431.1	6lr6_B	30	9
WP_014342431.1	6lr6_A	30	9
WP_014342431.1	6lpf_B	30	9
WP_014342431.1	6lpf_A	30	9
WP_014342431.1	5k0t_C	31	8
WP_014342431.1	5k0t_B	31	8
WP_014342431.1	5k0t_A	31	8
WP_014342431.1	5k0s_C	31	8
WP_014342431.1	5k0s_B	31	8
WP_014342431.1	5k0s_A	31	8
WP_014342431.1	4py2_C	31	8
WP_014342431.1	4py2_B	31	8
WP_014342431.1	4py2_A	31	8
WP_014342431.1	4dlp_C	31	8
WP_014342431.1	4dlp_B	31	8
WP_014342431.1	4dlp_A	31	8
WP_014342431.1	2x1m_A	27	9
WP_014342431.1	2x1l_C	27	9
WP_014342431.1	2x1l_B	27	9
WP_014342431.1	2x1l_A	27	9
WP_014342431.1	5nfh_B	25	19
WP_014342431.1	5nfh_B	33	5
WP_014342431.1	5nfh_A	25	19
WP_014342431.1	5nfh_A	33	5
WP_014342431.1	6mes_B	25	19
WP_014342431.1	6mes_B	33	5
WP_014342431.1	6mes_A	25	19
WP_014342431.1	6mes_A	33	5
WP_014342431.1	6cml_B	25	19
WP_014342431.1	6cml_B	33	5
WP_014342431.1	6cml_A	25	19
WP_014342431.1	6cml_A	33	5
WP_014342431.1	5v49_B	25	19
WP_014342431.1	5v49_B	33	5
WP_014342431.1	5v49_A	25	19
WP_014342431.1	5v49_A	33	5
WP_014342431.1	5tqu_B	25	19
WP_014342431.1	5tqu_B	33	5
WP_014342431.1	5tqu_A	25	19
WP_014342431.1	5tqu_A	33	5
WP_014342431.1	5j5a_B	25	19
WP_014342431.1	5j5a_B	33	5
WP_014342431.1	5j5a_A	25	19
WP_014342431.1	5j5a_A	33	5
WP_014342431.1	5j59_B	25	19
WP_014342431.1	5j59_B	33	5
WP_014342431.1	5j59_A	25	19
WP_014342431.1	5j59_A	33	5
WP_014342431.1	5j58_B	25	19
WP_014342431.1	5j58_B	33	5
WP_014342431.1	5j58_A	25	19
WP_014342431.1	5j58_A	33	5
WP_014342431.1	4zt7_B	25	19
WP_014342431.1	4zt7_B	33	5
WP_014342431.1	4zt7_A	25	19
WP_014342431.1	4zt7_A	33	5
WP_014342431.1	4zt6_B	25	19
WP_014342431.1	4zt6_B	33	5
WP_014342431.1	4zt6_A	25	19
WP_014342431.1	4zt6_A	33	5
WP_014342431.1	4zt5_B	25	19
WP_014342431.1	4zt5_B	33	5
WP_014342431.1	4zt5_A	25	19
WP_014342431.1	4zt5_A	33	5
WP_014342431.1	4zt4_B	25	19
WP_014342431.1	4zt4_B	33	5
WP_014342431.1	4zt4_A	25	19
WP_014342431.1	4zt4_A	33	5
WP_014342431.1	4zt3_B	25	19
WP_014342431.1	4zt3_B	33	5
WP_014342431.1	4zt3_A	25	19
WP_014342431.1	4zt3_A	33	5
WP_014342431.1	4zt2_B	25	19
WP_014342431.1	4zt2_B	33	5
WP_014342431.1	4zt2_A	25	19
WP_014342431.1	4zt2_A	33	5
WP_014342431.1	4mwe_B	25	19
WP_014342431.1	4mwe_B	33	5
WP_014342431.1	4mwe_A	25	19
WP_014342431.1	4mwe_A	33	5
WP_014342431.1	4mwd_B	25	19
WP_014342431.1	4mwd_B	33	5
WP_014342431.1	4mwd_A	25	19
WP_014342431.1	4mwd_A	33	5
WP_014342431.1	4mwc_B	25	19
WP_014342431.1	4mwc_B	33	5
WP_014342431.1	4mwc_A	25	19
WP_014342431.1	4mwc_A	33	5
WP_014342431.1	4mwb_B	25	19
WP_014342431.1	4mwb_B	33	5
WP_014342431.1	4mwb_A	25	19
WP_014342431.1	4mwb_A	33	5
WP_014342431.1	4mw9_B	25	19
WP_014342431.1	4mw9_B	33	5
WP_014342431.1	4mw9_A	25	19
WP_014342431.1	4mw9_A	33	5
WP_014342431.1	4mw7_B	25	19
WP_014342431.1	4mw7_B	33	5
WP_014342431.1	4mw7_A	25	19
WP_014342431.1	4mw7_A	33	5
WP_014342431.1	4mw6_B	25	19
WP_014342431.1	4mw6_B	33	5
WP_014342431.1	4mw6_A	25	19
WP_014342431.1	4mw6_A	33	5
WP_014342431.1	4mw5_B	25	19
WP_014342431.1	4mw5_B	33	5
WP_014342431.1	4mw5_A	25	19
WP_014342431.1	4mw5_A	33	5
WP_014342431.1	4mw4_B	25	19
WP_014342431.1	4mw4_B	33	5
WP_014342431.1	4mw4_A	25	19
WP_014342431.1	4mw4_A	33	5
WP_014342431.1	4mw2_B	25	19
WP_014342431.1	4mw2_B	33	5
WP_014342431.1	4mw2_A	25	19
WP_014342431.1	4mw2_A	33	5
WP_014342431.1	4mw1_B	25	19
WP_014342431.1	4mw1_B	33	5
WP_014342431.1	4mw1_A	25	19
WP_014342431.1	4mw1_A	33	5
WP_014342431.1	4mw0_B	25	19
WP_014342431.1	4mw0_B	33	5
WP_014342431.1	4mw0_A	25	19
WP_014342431.1	4mw0_A	33	5
WP_014342431.1	4mvy_B	25	19
WP_014342431.1	4mvy_B	33	5
WP_014342431.1	4mvy_A	25	19
WP_014342431.1	4mvy_A	33	5
WP_014342431.1	4mvx_B	25	19
WP_014342431.1	4mvx_B	33	5
WP_014342431.1	4mvx_A	25	19
WP_014342431.1	4mvx_A	33	5
WP_014342431.1	4mvw_B	25	19
WP_014342431.1	4mvw_B	33	5
WP_014342431.1	4mvw_A	25	19
WP_014342431.1	4mvw_A	33	5
WP_014342431.1	4ega_B	25	19
WP_014342431.1	4ega_B	33	5
WP_014342431.1	4ega_A	25	19
WP_014342431.1	4ega_A	33	5
WP_014342431.1	4eg8_B	25	19
WP_014342431.1	4eg8_B	33	5
WP_014342431.1	4eg8_A	25	19
WP_014342431.1	4eg8_A	33	5
WP_014342431.1	4eg7_B	25	19
WP_014342431.1	4eg7_B	33	5
WP_014342431.1	4eg7_A	25	19
WP_014342431.1	4eg7_A	33	5
WP_014342431.1	4eg6_B	25	19
WP_014342431.1	4eg6_B	33	5
WP_014342431.1	4eg6_A	25	19
WP_014342431.1	4eg6_A	33	5
WP_014342431.1	4eg5_B	25	19
WP_014342431.1	4eg5_B	33	5
WP_014342431.1	4eg5_A	25	19
WP_014342431.1	4eg5_A	33	5
WP_014342431.1	4eg4_B	25	19
WP_014342431.1	4eg4_B	33	5
WP_014342431.1	4eg4_A	25	19
WP_014342431.1	4eg4_A	33	5
WP_014342431.1	4eg3_B	25	19
WP_014342431.1	4eg3_B	33	5
WP_014342431.1	4eg3_A	25	19
WP_014342431.1	4eg3_A	33	5
WP_014342431.1	4eg1_B	25	19
WP_014342431.1	4eg1_B	33	5
WP_014342431.1	4eg1_A	25	19
WP_014342431.1	4eg1_A	33	5
WP_014342431.1	2ct8_B	23	12
WP_014342431.1	2ct8_B	26	11
WP_014342431.1	2ct8_A	23	12
WP_014342431.1	2ct8_A	26	11
WP_014342431.1	2csx_B	23	12
WP_014342431.1	2csx_B	26	11
WP_014342431.1	2csx_A	23	12
WP_014342431.1	2csx_A	26	11
WP_014342431.1	6ax8_A	27	12
WP_014342431.1	5xet_C	28	12
WP_014342431.1	5xgq_A	28	12
WP_014342431.1	5xgq_B	28	12
WP_014342431.1	6swx_A	44	4
WP_014342431.1	6swx_A	32	5
WP_014342431.1	3kfl_A	44	4
WP_014342431.1	3kfl_A	32	5
WP_014342431.1	1qqt_A	40	4
WP_014342431.1	1pg2_A	40	4
WP_014342431.1	1pg2_A	21	19
WP_014342431.1	1pg0_A	40	4
WP_014342431.1	1pg0_A	21	19
WP_014342431.1	1pfy_A	40	4
WP_014342431.1	1pfy_A	21	19
WP_014342431.1	1pfw_A	40	4
WP_014342431.1	1pfw_A	21	19
WP_014342431.1	1pfv_A	40	4
WP_014342431.1	1pfv_A	21	19
WP_014342431.1	1pfu_A	40	4
WP_014342431.1	1pfu_A	21	19
WP_014342431.1	1p7p_A	40	4
WP_014342431.1	1p7p_A	21	19
WP_014342431.1	3h9c_A	40	4
WP_014342431.1	3h9c_A	21	19
WP_014342431.1	3h9b_A	40	4
WP_014342431.1	3h99_A	40	4
WP_014342431.1	3h97_A	40	4
WP_014342431.1	1f4l_A	40	4
WP_014342431.1	1f4l_A	21	19
WP_014342431.1	6spo_A	40	4
WP_014342431.1	6spo_A	21	19
WP_014342431.1	6spn_A	40	4
WP_014342431.1	6spn_A	21	19
WP_014342431.1	6spr_A	40	4
WP_014342431.1	6spr_A	21	19
WP_014342431.1	6spq_A	40	4
WP_014342431.1	6spq_A	21	19
WP_014342431.1	6spp_A	40	4
WP_014342431.1	6spp_A	21	19
WP_014342431.1	6el1_T	23	16
WP_014342431.1	6el1_S	23	16
WP_014342431.1	6el1_R	23	16
WP_014342431.1	6el1_Q	23	16
WP_014342431.1	6el1_P	23	16
WP_014342431.1	6el1_N	23	16
WP_014342431.1	6el1_M	23	16
WP_014342431.1	6el1_L	23	16
WP_014342431.1	6el1_K	23	16
WP_014342431.1	6el1_O	23	16
WP_014342431.1	6ek8_A	23	16
WP_014342274.1	7xkg_F	26	24
WP_014342274.1	7xkg_E	26	24
WP_014342274.1	7xkg_D	26	24
WP_014342274.1	7xkg_C	26	24
WP_014342274.1	7xkg_B	26	24
WP_014342274.1	7xkg_A	26	24
WP_014342264.1	3pjy_B	31	64
WP_014342264.1	3pjy_A	31	64
WP_014342264.1	3m7a_B	27	64
WP_014342264.1	3m7a_A	27	64
WP_014342264.1	1mph_A	29	25
WP_014342264.1	1btn_A	29	25
WP_014342264.1	3dl9_B	30	45
WP_014342264.1	3dl9_A	30	45
WP_014342264.1	3c6g_B	30	45
WP_014342264.1	3c6g_A	30	45
WP_014342264.1	1po5_A	33	37
WP_014342264.1	3tk3_D	30	37
WP_014342264.1	3tk3_C	30	37
WP_014342264.1	3tk3_B	30	37
WP_014342264.1	3tk3_A	30	37
WP_014342264.1	3czh_B	30	45
WP_014342264.1	3czh_A	30	45
WP_014342264.1	4jlt_A	30	37
WP_014342264.1	3uas_A	30	37
WP_014342264.1	3tmz_A	30	37
WP_014342264.1	3r1b_D	30	37
WP_014342264.1	3r1b_C	30	37
WP_014342264.1	3r1b_B	30	37
WP_014342264.1	3r1b_A	30	37
WP_014342264.1	3r1a_H	30	37
WP_014342264.1	3r1a_G	30	37
WP_014342264.1	3r1a_F	30	37
WP_014342264.1	3r1a_E	30	37
WP_014342264.1	3r1a_D	30	37
WP_014342264.1	3r1a_C	30	37
WP_014342264.1	3r1a_B	30	37
WP_014342264.1	3r1a_A	30	37
WP_014342264.1	3mvr_B	30	37
WP_014342264.1	3mvr_A	30	37
WP_014342264.1	3me6_D	30	37
WP_014342264.1	3me6_C	30	37
WP_014342264.1	3me6_B	30	37
WP_014342264.1	3me6_A	30	37
WP_014342264.1	3kw4_A	30	37
WP_014342264.1	3g93_D	30	37
WP_014342264.1	3g93_C	30	37
WP_014342264.1	3g93_B	30	37
WP_014342264.1	3g93_A	30	37
WP_014342264.1	3g5n_D	30	37
WP_014342264.1	3g5n_C	30	37
WP_014342264.1	3g5n_B	30	37
WP_014342264.1	3g5n_A	30	37
WP_014342264.1	2bdm_A	30	37
WP_014342264.1	1suo_A	30	37
WP_014342264.1	6csd_B	32	37
WP_014342264.1	6csd_A	32	37
WP_014342264.1	6csb_D	32	37
WP_014342264.1	6csb_C	32	37
WP_014342264.1	6csb_B	32	37
WP_014342264.1	6csb_A	32	37
WP_014342264.1	5tfu_D	32	37
WP_014342264.1	5tfu_C	32	37
WP_014342264.1	5tfu_B	32	37
WP_014342264.1	5tfu_A	32	37
WP_014342264.1	5tft_D	32	37
WP_014342264.1	5tft_C	32	37
WP_014342264.1	5tft_B	32	37
WP_014342264.1	5tft_A	32	37
WP_014342264.1	4xrz_D	32	37
WP_014342264.1	4xrz_C	32	37
WP_014342264.1	4xrz_B	32	37
WP_014342264.1	4xrz_A	32	37
WP_014342264.1	4xry_D	32	37
WP_014342264.1	4xry_C	32	37
WP_014342264.1	4xry_B	32	37
WP_014342264.1	4xry_A	32	37
WP_014342264.1	4wnw_B	32	37
WP_014342264.1	4wnw_A	32	37
WP_014342264.1	4wnv_D	32	37
WP_014342264.1	4wnv_C	32	37
WP_014342264.1	4wnv_B	32	37
WP_014342264.1	4wnv_A	32	37
WP_014342264.1	4wnu_D	32	37
WP_014342264.1	4wnu_C	32	37
WP_014342264.1	4wnu_B	32	37
WP_014342264.1	4wnu_A	32	37
WP_014342264.1	4wnt_B	32	37
WP_014342264.1	4wnt_A	32	37
WP_014342264.1	3tda_D	32	37
WP_014342264.1	3tda_C	32	37
WP_014342264.1	3tda_B	32	37
WP_014342264.1	3tda_A	32	37
WP_014342264.1	3tbg_D	32	37
WP_014342264.1	3tbg_C	32	37
WP_014342264.1	3tbg_B	32	37
WP_014342264.1	3tbg_A	32	37
WP_014342264.1	3qm4_B	32	37
WP_014342264.1	3qm4_A	32	37
WP_014342264.1	4h1n_A	30	37
WP_014342264.1	5em4_B	30	37
WP_014342264.1	5em4_A	30	37
WP_014342264.1	2q6n_G	30	37
WP_014342264.1	2q6n_F	30	37
WP_014342264.1	2q6n_E	30	37
WP_014342264.1	2q6n_D	30	37
WP_014342264.1	2q6n_C	30	37
WP_014342264.1	2q6n_B	30	37
WP_014342264.1	2q6n_A	30	37
WP_014342264.1	5iuz_B	30	37
WP_014342264.1	5iuz_A	30	37
WP_014342264.1	5iut_A	30	37
WP_014342264.1	2f9q_D	33	36
WP_014342264.1	2f9q_C	33	36
WP_014342264.1	2f9q_B	33	36
WP_014342264.1	2f9q_A	33	36
WP_010881910.1	2p5t_G	31	44
WP_010881910.1	2p5t_E	31	44
WP_010881910.1	2p5t_C	31	44
WP_010881910.1	2p5t_A	31	44
WP_010881910.1	5iu0_B	31	55
WP_010881910.1	5iu0_A	31	55
WP_010881910.1	5wsk_D	28	55
WP_010881910.1	5wsk_C	28	55
WP_010881910.1	5wsk_B	28	55
WP_010881910.1	5wsk_A	28	55
WP_010881910.1	7cqz_A	28	58
WP_039487304.1	1gm5_A	38	94
WP_039487304.1	6m6b_M	37	54
WP_039487304.1	6m6a_M	37	54
WP_039487304.1	2eyq_B	35	59
WP_039487304.1	2eyq_A	35	59
WP_039487304.1	7ssg_A	35	59
WP_039487304.1	6x50_A	35	59
WP_039487304.1	6x4y_A	35	59
WP_039487304.1	6x4w_A	35	59
WP_039487304.1	6x43_A	35	59
WP_039487304.1	6x2n_A	35	59
WP_039487304.1	6x2f_A	35	59
WP_039487304.1	6x26_A	35	59
WP_039487304.1	6xeo_A	35	59
WP_039487304.1	6acx_B	33	57
WP_039487304.1	6acx_A	33	57
WP_039487304.1	6ac8_B	33	57
WP_039487304.1	6ac8_A	33	57
WP_039487304.1	6ac6_B	33	57
WP_039487304.1	6ac6_A	33	57
WP_039487304.1	6aca_A	33	54
WP_039487304.1	1hv8_B	24	41
WP_039487304.1	1hv8_A	24	41
WP_039487304.1	1wp9_F	29	20
WP_039487304.1	1wp9_F	37	8
WP_039487304.1	1wp9_E	29	20
WP_039487304.1	1wp9_E	37	8
WP_039487304.1	1wp9_D	29	20
WP_039487304.1	1wp9_D	37	8
WP_039487304.1	1wp9_C	29	20
WP_039487304.1	1wp9_C	37	8
WP_039487304.1	1wp9_B	29	20
WP_039487304.1	1wp9_B	37	8
WP_039487304.1	1wp9_A	29	20
WP_039487304.1	1wp9_A	37	8
WP_039487304.1	2zja_A	22	47
WP_039487304.1	2zj8_A	22	47
WP_039487304.1	2zj5_A	22	47
WP_039487304.1	2zj2_A	22	47
WP_039487304.1	4gl2_B	33	10
WP_039487304.1	4gl2_A	33	10
WP_039487304.1	7jl2_E	33	10
WP_039487304.1	7jl2_C	33	10
WP_039487304.1	7jl2_A	33	10
WP_039487304.1	7jl0_A	33	10
WP_039487304.1	7a8r_B	27	10
WP_039487304.1	7a8r_A	27	10
WP_039487304.1	4nho_A	22	47
WP_039487304.1	5dtu_A	22	48
WP_039487304.1	4u7d_D	27	10
WP_039487304.1	4u7d_C	27	10
WP_039487304.1	4u7d_B	27	10
WP_039487304.1	4u7d_A	27	10
WP_039487304.1	2wwy_B	27	10
WP_039487304.1	2wwy_A	27	10
WP_039487304.1	2v1x_B	27	10
WP_039487304.1	2v1x_A	27	10
WP_039487304.1	5jch_B	33	9
WP_039487304.1	5jch_A	33	9
WP_039487304.1	5jcf_B	33	9
WP_039487304.1	5jcf_A	33	9
WP_039487304.1	5jc7_B	33	9
WP_039487304.1	5jc7_A	33	9
WP_039487304.1	5jc3_B	33	9
WP_039487304.1	5jc3_A	33	9
WP_039487304.1	6jtz_B	27	10
WP_039487304.1	6jtz_A	27	10
WP_039487304.1	6qx9_5X	22	47
WP_039487304.1	6qw6_5X	22	47
WP_039487304.1	6ah0_X	22	47
WP_039487304.1	3jcr_F	22	47
WP_039487304.1	6g1s_A	33	9
WP_039487304.1	7bkq_A	33	9
WP_039487304.1	6g1x_A	33	9
WP_039487304.1	6g19_A	33	9
WP_039487304.1	5m59_G	22	53
WP_039487304.1	5m59_E	22	53
WP_039487304.1	5m59_C	22	53
WP_039487304.1	5m59_A	22	53
WP_039487304.1	6h66_A	33	9
WP_039487304.1	6h61_A	33	9
WP_039487304.1	6gkm_A	33	9
WP_039487304.1	6gkh_A	33	9
WP_039487304.1	6gjz_A	33	9
WP_039487304.1	7niq_B	33	9
WP_039487304.1	7nic_A	33	9
WP_039487304.1	7bkp_A	33	9
WP_039487304.1	7nga_A	33	9
WP_039487304.1	6qws_A	22	53
WP_039487304.1	6qv4_A	22	53
WP_039487304.1	6qv3_A	22	53
WP_039487304.1	6yvh_L	31	10
WP_039487304.1	6yvh_K	31	10
WP_039487304.1	6yvh_J	31	10
WP_039487304.1	6yvh_H	31	10
WP_039487304.1	3i32_A	38	6
WP_039487304.1	7ujb_D	22	43
WP_039487304.1	7ujb_C	22	43
WP_039487304.1	7ujb_B	22	43
WP_039487304.1	7ujb_A	22	43
WP_039487304.1	7smo_D	22	43
WP_039487304.1	7smo_C	22	43
WP_039487304.1	7smo_B	22	43
WP_039487304.1	7smo_A	22	43
WP_039487304.1	5zwn_y	23	21
WP_039487304.1	4w7s_B	23	21
WP_039487304.1	4w7s_A	23	21
WP_039487304.1	2j0u_B	31	10
WP_039487304.1	2j0u_A	31	10
WP_039487304.1	6qdv_7	31	10
WP_039487304.1	2j0s_A	31	10
WP_039487304.1	2j0q_B	31	10
WP_039487304.1	2j0q_A	31	10
WP_039487304.1	2hxy_D	31	10
WP_039487304.1	2hxy_C	31	10
WP_039487304.1	2hxy_B	31	10
WP_039487304.1	2hxy_A	31	10
WP_039487304.1	7w5b_u	31	10
WP_039487304.1	7w5a_u	31	10
WP_039487304.1	7w59_u	31	10
WP_039487304.1	7a5p_y	31	10
WP_039487304.1	6icz_u	31	10
WP_039487304.1	5yzg_u	31	10
WP_039487304.1	5xjc_u	31	10
WP_039487304.1	5mqf_p	31	10
WP_039487304.1	4c9b_A	31	10
WP_039487304.1	2xb2_X	31	10
WP_039487304.1	2xb2_A	31	10
WP_039487304.1	3ex7_H	31	10
WP_039487304.1	3ex7_C	31	10
WP_039487304.1	2hyi_I	31	10
WP_039487304.1	2hyi_C	31	10
WP_039487304.1	7dtj_A	30	9
WP_039487304.1	6f9s_A	30	9
WP_039487304.1	2vsx_B	22	39
WP_039487304.1	2vsx_A	22	39
WP_039487304.1	2vso_B	22	39
WP_039487304.1	2vso_A	22	39
WP_039487304.1	1fuu_B	22	39
WP_039487304.1	1fuu_A	22	39
WP_039487304.1	4crw_B	30	9
WP_039487304.1	5jbj_A	38	8
WP_039487304.1	5jbg_A	38	8
WP_039487304.1	5jb2_A	38	8
WP_039487304.1	5jaj_A	38	8
WP_039487304.1	3gfp_A	25	12
WP_039487304.1	2kbf_A	25	12
WP_039487304.1	3pev_A	25	12
WP_039487304.1	3peu_A	25	12
WP_039487304.1	6s8s_C	30	9
WP_039487304.1	6s8s_A	30	9
WP_039487304.1	2way_C	30	9
WP_039487304.1	2way_A	30	9
WP_039487304.1	2wax_C	30	9
WP_039487304.1	2wax_A	30	9
WP_039487304.1	3eas_B	34	6
WP_039487304.1	3eas_A	34	6
WP_039487304.1	3ear_B	34	6
WP_039487304.1	3ear_A	34	6
WP_039487304.1	3eaq_B	34	6
WP_039487304.1	3eaq_A	34	6
WP_039487304.1	4kbg_B	34	6
WP_039487304.1	4kbg_A	34	6
WP_039487304.1	4kbf_B	34	6
WP_039487304.1	4kbf_A	34	6
WP_039487304.1	3rrn_A	25	12
WP_039487304.1	3rrm_A	25	12
WP_039487304.1	3pey_A	25	12
WP_039487304.1	3pew_A	25	12
WP_039487304.1	5elx_A	25	12
WP_039487304.1	5zam_A	31	10
WP_039487304.1	5zal_A	31	10
WP_039487304.1	5zak_A	31	10
WP_039487304.1	6l5n_B	28	11
WP_039487304.1	6l5n_A	28	11
WP_039487304.1	6l5m_E	28	11
WP_039487304.1	6l5m_D	28	11
WP_039487304.1	6l5m_C	28	11
WP_039487304.1	6l5m_B	28	11
WP_039487304.1	6l5m_A	28	11
WP_039487304.1	6l5o_A	28	11
WP_039487304.1	6l5l_A	28	11
WP_039487304.1	6s8r_A	30	9
WP_039487304.1	4i1s_A	34	6
WP_039487304.1	5anr_B	30	9
WP_039487304.1	4ct5_B	30	9
WP_039487304.1	4ct5_A	30	9
WP_039487304.1	4ct4_D	30	9
WP_039487304.1	4ct4_B	30	9
